id,Response
381240,0.001028943159409656
381241,0.7114798517742439
381242,0.002620425619947735
381243,0.003859364839404795
381244,0.5356764712056737
381245,0.002713423786167866
381246,0.7621127602193297
381247,0.811309262222687
381248,0.0018532847439150597
381249,0.40267861448358927
381250,0.0019674371305506842
381251,0.01002993174399998
381252,0.0026459884498367054
381253,0.0022901075375318315
381254,0.001877325255769969
381255,0.6687228341469844
381256,0.8007845392777745
381257,0.002544483788621654
381258,0.02655388145685155
381259,0.6463075480292834
381260,0.19137962484521875
381261,0.7543355697191101
381262,0.7913096643257075
381263,0.0028582579889564787
381264,0.7644812445767784
381265,0.4777615481101625
381266,0.004583922460566754
381267,0.000893669823996787
381268,0.001020313814631469
381269,0.4443790755702201
381270,0.43732351514845125
381271,0.5850101372211539
381272,0.003350514646594912
381273,0.0010661650356234452
381274,0.0018899984914668843
381275,0.06737125116598881
381276,0.34091657021152877
381277,0.006007710090315178
381278,0.5864461162509155
381279,0.8174712522661514
381280,0.0017399547638145786
381281,0.4698369245364707
381282,0.001336349917922068
381283,0.003298457358867812
381284,0.7364269018801602
381285,0.0013802556730915126
381286,0.002312262912849034
381287,0.014467779669512463
381288,0.6820271667222217
381289,0.7778382145539452
381290,0.786650212938146
381291,0.5442444487390873
381292,0.5504448551293827
381293,0.0014548435266437062
381294,0.3695325908839805
381295,0.003620932803246535
381296,0.8502979295489855
381297,0.001613625378153883
381298,0.007395073986434194
381299,0.0028189411926828555
381300,0.12107130684574599
381301,0.5829941791370248
381302,0.0020544295664283057
381303,0.0014806083116417836
381304,0.0018221190218424997
381305,0.22274351672535325
381306,0.7708489029889072
381307,0.0012667458031393377
381308,0.7596192817404457
381309,0.001478981672910425
381310,0.8282593175590354
381311,0.0011998009591644265
381312,0.0024458453472032495
381313,0.8057149833945596
381314,0.11784800408161722
381315,0.001148686815520846
381316,0.779480773463846
381317,0.17905939610330357
381318,0.7872139786602138
381319,0.0026814781779479257
381320,0.4527449315704071
381321,0.7863884644834725
381322,0.5524687348560426
381323,0.05488093797873852
381324,0.0012928017825032936
381325,0.6825260539449871
381326,0.0036834938093387756
381327,0.3781753134977599
381328,0.0021845446779404382
381329,0.4753037882492884
381330,0.0057528370591555964
381331,0.6869605593189986
381332,0.015457733796911552
381333,0.0015317034495154107
381334,0.0033056977074296307
381335,0.0023709400404694995
381336,0.0033334362971715174
381337,0.0030013215742047314
381338,0.6945062785064697
381339,0.2347448622045109
381340,0.012687732548100891
381341,0.0020040645469940944
381342,0.001839304087844752
381343,0.0016359558476041302
381344,0.8057668907724264
381345,0.0028414474772736017
381346,0.18339509417475494
381347,0.706628216367701
381348,0.01885396541552087
381349,0.001196385050865684
381350,0.004212258875875126
381351,0.7509613045710039
381352,0.0032372505140461855
381353,0.687121854627121
381354,0.00474514009317102
381355,0.0023608703585747187
381356,0.0011615685016532907
381357,0.001346340845714161
381358,0.005790771406758958
381359,0.6974613873539738
381360,0.5673136573132709
381361,0.002011373811036116
381362,0.15333984668536424
381363,0.08724615528320953
381364,0.0027683966081799628
381365,0.8334749072452535
381366,0.7233603609849899
381367,0.5343276274551851
381368,0.004655251492994564
381369,0.8266390632880404
381370,0.005192425723275656
381371,0.6809358937684415
381372,0.6064164553181187
381373,0.001109441056592106
381374,0.6419065330288466
381375,0.0014097057687445355
381376,0.7616027089838807
381377,0.05486872737439798
381378,0.7665255310803802
381379,0.4412819894210839
381380,0.0017543953582773244
381381,0.7680981164677981
381382,0.7667046117443936
381383,0.0017865594192094157
381384,0.7793338013642671
381385,0.47582323362808965
381386,0.678035760751822
381387,0.8029119536683559
381388,0.7831659125887543
381389,0.6880754717040881
381390,0.5603237896712516
381391,0.6523010823601016
381392,0.769182718648157
381393,0.0009480637887456331
381394,0.0041156718856572225
381395,0.2914562146526132
381396,0.001458169787621823
381397,0.005618846795167179
381398,0.001969379285013606
381399,0.0008655409066912739
381400,0.008836258223855831
381401,0.17050428969451983
381402,0.7251943848072403
381403,0.006675407485605309
381404,0.2210035844115712
381405,0.6883398562576878
381406,0.8624225150733096
381407,0.8267481614271591
381408,0.5190304697664628
381409,0.15611105749568316
381410,0.004289821403109696
381411,0.5031084050147487
381412,0.276141724088141
381413,0.3575329858251992
381414,0.6656074006179569
381415,0.027392154205310038
381416,0.0012961380315323822
381417,0.791012871843775
381418,0.002518570494328499
381419,0.0035171412964160884
381420,0.0015583051252012258
381421,0.7295057667901382
381422,0.4143639876820919
381423,0.7535201850195004
381424,0.0060716681908601295
381425,0.8113676593105864
381426,0.06845686692244145
381427,0.0016782350446171153
381428,0.59760141597999
381429,0.7817306261023815
381430,0.6371215928050065
381431,0.1540539403379682
381432,0.6540481597400434
381433,0.7683889976764774
381434,0.002700376486251365
381435,0.649207837557197
381436,0.7154472839320457
381437,0.4561092069029851
381438,0.8159060854157213
381439,0.6653758713850597
381440,0.0063892468133326195
381441,0.629052631573212
381442,0.8058161822737031
381443,0.40080210020852913
381444,0.001286421532946144
381445,0.0012311213514042212
381446,0.8131401166225936
381447,0.44077815357189387
381448,0.0016064191799730287
381449,0.33629443026917527
381450,0.7996327060546228
381451,0.002049083816401703
381452,0.798527512406311
381453,0.003854042355602077
381454,0.17090237759420288
381455,0.42177580011011584
381456,0.3733019288158811
381457,0.46569787597535334
381458,0.0009712995834010198
381459,0.002007287526614146
381460,0.0015848112656695358
381461,0.001979534740033755
381462,0.005623612759876973
381463,0.7551155722224475
381464,0.41411617173888376
381465,0.7256004176307982
381466,0.003923210119628097
381467,0.23253890944984426
381468,0.00191281499154568
381469,0.5934770098126048
381470,0.5622299235881606
381471,0.16557988573962756
381472,0.753522360351834
381473,0.7350932642281278
381474,0.002630295752783385
381475,0.8151410965113324
381476,0.5022103636659954
381477,0.012365039874054313
381478,0.005955507168421524
381479,0.8072149132864053
381480,0.0016218037918955255
381481,0.8301644202494897
381482,0.7500512013655399
381483,0.002873187883631078
381484,0.14257474018067087
381485,0.4305613068334485
381486,0.001927046009798503
381487,0.1582468531249878
381488,0.0029509596579743672
381489,0.7901646710183176
381490,0.7526598737572335
381491,0.7323280819145688
381492,0.8677555713450673
381493,0.0020352548558853953
381494,0.0020217011215343896
381495,0.0024063453355250863
381496,0.6931349348176712
381497,0.00609192711382276
381498,0.0026583543064241056
381499,0.34626141699788104
381500,0.1164201528485641
381501,0.7931052003236718
381502,0.0024470074386795217
381503,0.0015922012066727645
381504,0.0019646751487474184
381505,0.002133046899125612
381506,0.0019582620150797496
381507,0.7691514730799692
381508,0.004230354786079562
381509,0.7221181763261278
381510,0.7567666824716304
381511,0.7554644621712768
381512,0.006414754762039948
381513,0.7546881503991368
381514,0.8217464029341938
381515,0.7958085377563688
381516,0.002282139472810268
381517,0.7297276294283909
381518,0.630672678213274
381519,0.7957311707382311
381520,0.7641519963762009
381521,0.7831287446959753
381522,0.0009880936438122286
381523,0.002257441484417459
381524,0.7172401127196109
381525,0.0016171866826441518
381526,0.002248190752737668
381527,0.0015666837972515893
381528,0.020208925156808027
381529,0.00098037249995382
381530,0.7504861672122215
381531,0.7610047806319226
381532,0.40038416964399914
381533,0.0013757793381011787
381534,0.0034143926529642135
381535,0.7980331191744408
381536,0.7260476215837783
381537,0.8484066369411255
381538,0.7030146858550144
381539,0.7571419546120084
381540,0.001512998166862505
381541,0.0010910960099757903
381542,0.5561176867906512
381543,0.8138583090122207
381544,0.02180498104214454
381545,0.0017539610523382568
381546,0.8756888259043182
381547,0.7854856843140529
381548,0.7267626951614377
381549,0.7562264496244439
381550,0.0022736931012537847
381551,0.806146450815858
381552,0.35271792843057914
381553,0.004435665513080832
381554,0.5759276291169069
381555,0.0014923907546332943
381556,0.6093563379352287
381557,0.12139131883404466
381558,0.017377595678231657
381559,0.1088633379586389
381560,0.8452761064231817
381561,0.002073719978315624
381562,0.0014709139532902572
381563,0.42549530984967676
381564,0.015591727343717873
381565,0.37325242364568095
381566,0.0015853341165261697
381567,0.0017387437337400339
381568,0.5789448521446083
381569,0.0017803239587081004
381570,0.6170423735461055
381571,0.0007904266396693377
381572,0.1494579429326481
381573,0.5458697418031179
381574,0.20121588294026121
381575,0.005365573890611772
381576,0.7461655804440962
381577,0.0012186832274074543
381578,0.5619901974771366
381579,0.27029162554410135
381580,0.008736838764631816
381581,0.0019146572900812001
381582,0.0011730973841389619
381583,0.0014166875083226201
381584,0.46006552457638095
381585,0.0008659198553567432
381586,0.5708720176611852
381587,0.5006731292912606
381588,0.7577192659418357
381589,0.0022366640685283264
381590,0.10842266878288023
381591,0.6980910082852138
381592,0.4278985946109154
381593,0.7617221490953662
381594,0.015720056883104353
381595,0.013421284510115112
381596,0.8559819768180863
381597,0.7567764083769347
381598,0.7183801729917623
381599,0.001783811746684673
381600,0.00478141246589651
381601,0.0032335926067446506
381602,0.0017263697040159087
381603,0.6488849024005793
381604,0.7739075761510922
381605,0.001184030207070105
381606,0.7477269926029615
381607,0.7536749422843403
381608,0.5447426687939633
381609,0.6019999801663128
381610,0.0014453144458915516
381611,0.5397697776893567
381612,0.5281019561491181
381613,0.0013749817884754372
381614,0.7234839897968638
381615,0.2457143135214436
381616,0.00412783724378035
381617,0.16038846273431304
381618,0.0024816195290730527
381619,0.44578638469571574
381620,0.5767814073689471
381621,0.005133613274908337
381622,0.0011530203347318601
381623,0.7654563325122107
381624,0.0034338077375159586
381625,0.0011030741892168524
381626,0.003404688707419868
381627,0.0015243036960891935
381628,0.653416797478145
381629,0.7461925631757619
381630,0.4137946070124786
381631,0.0010908846170108717
381632,0.7351804673726446
381633,0.7524304045407878
381634,0.0020470708486049587
381635,0.802929933511598
381636,0.7381712224659859
381637,0.0030954613899040443
381638,0.0018103412177017035
381639,0.4500456420123915
381640,0.5958673733371553
381641,0.7996875828334483
381642,0.0016159915614140988
381643,0.0028372999212694
381644,0.004467560311547475
381645,0.41922052015002753
381646,0.7423577428166848
381647,0.7339954041279717
381648,0.7570385033702105
381649,0.10689364093364974
381650,0.15709097499506416
381651,0.0038802714808603422
381652,0.00236494825565668
381653,0.36883708067511184
381654,0.8048561224309572
381655,0.000609787458299137
381656,0.7537159679765644
381657,0.7133714479307341
381658,0.002325129822732471
381659,0.0018425137505181626
381660,0.0014416017651359683
381661,0.006242290665057134
381662,0.0035892218623378696
381663,0.0658433349971061
381664,0.544600652658536
381665,0.8010981907995357
381666,0.20194621626308462
381667,0.39821264578386295
381668,0.7045023997094496
381669,0.0019063426999358672
381670,0.7837564033555646
381671,0.48955060214890156
381672,0.789085030682894
381673,0.8570338991154312
381674,0.11490295846174677
381675,0.15176218914566209
381676,0.8059807932781884
381677,0.5022493759383915
381678,0.001826804813985701
381679,0.004416208215463779
381680,0.0023717416626174866
381681,0.8301876047311115
381682,0.6597472090481351
381683,0.8457160973508077
381684,0.002309283227257575
381685,0.7485462544100121
381686,0.001275136814002864
381687,0.5795591338467193
381688,0.00679611392379946
381689,0.7993260605410963
381690,0.7559510225768189
381691,0.14431144573933188
381692,0.0024424462901542453
381693,0.8044779566993939
381694,0.0019650602606227155
381695,0.002090403759406884
381696,0.0020916918088535854
381697,0.7676581242658309
381698,0.138259645251022
381699,0.5525199113166813
381700,0.0023153330097646476
381701,0.821577157641808
381702,0.72845247077315
381703,0.003302558482838018
381704,0.0028409344573677264
381705,0.6596121855235323
381706,0.4110251654033847
381707,0.00166163227085415
381708,0.0026886140023848104
381709,0.003334193010320679
381710,0.7745090476345078
381711,0.001993627454293077
381712,0.17396168608436183
381713,0.10846399649021671
381714,0.0015113651737385966
381715,0.6362665419928905
381716,0.6196978480642351
381717,0.0024799334953518122
381718,0.7567482049096478
381719,0.0019424202357528823
381720,0.006242911379083417
381721,0.0031887812883776862
381722,0.7564951480942004
381723,0.5395242776108459
381724,0.7350711858092726
381725,0.04812069284281253
381726,0.6723955493406076
381727,0.5271922579817693
381728,0.781312088433158
381729,0.0014720683497411538
381730,0.7765945639265898
381731,0.007369034508152052
381732,0.003865020353778441
381733,0.777203533945536
381734,0.5429426032198176
381735,0.0027311954093175183
381736,0.0029465447854491174
381737,0.5589386365660077
381738,0.47521442415850956
381739,0.001479483552644835
381740,0.8210595327276949
381741,0.8107626406168484
381742,0.0035011653151442953
381743,0.13619428229293412
381744,0.007004289505380234
381745,0.0019323832345529489
381746,0.002059157577345478
381747,0.0009918543158666325
381748,0.001488635465770676
381749,0.317883024718648
381750,0.3391615959701785
381751,0.05569281011074224
381752,0.5611287650168174
381753,0.001535849949523406
381754,0.6708323918378751
381755,0.7944925362351336
381756,0.0010611212732037317
381757,0.004799027364988757
381758,0.0020182758198027
381759,0.6717714645588704
381760,0.0012386798560110345
381761,0.470993098814206
381762,0.004263261698860893
381763,0.004235142128211016
381764,0.2255701431160024
381765,0.7561266658072578
381766,0.15732913624821324
381767,0.8385942777153415
381768,0.7525404723344301
381769,0.0014089531161567252
381770,0.7317121481225247
381771,0.6971414228132029
381772,0.8586718648205613
381773,0.0010724444332296727
381774,0.002820297556758156
381775,0.0019755251363761314
381776,0.003346403075612148
381777,0.7025497516146914
381778,0.7069963117839962
381779,0.001745984336802664
381780,0.0007767226751545292
381781,0.36195029012737373
381782,0.002584023354773811
381783,0.0031157108533051234
381784,0.0026589974397293447
381785,0.0009855196135069297
381786,0.756632894262886
381787,0.7289452702070212
381788,0.6844926811889969
381789,0.3873920938949914
381790,0.7522063794586901
381791,0.802365570592568
381792,0.3342235871649777
381793,0.002586117442751853
381794,0.711373901719568
381795,0.5474720660325725
381796,0.45549368034405197
381797,0.7744036552669157
381798,0.6130088579799257
381799,0.0026385576759463177
381800,0.0050979330108614175
381801,0.7926043241667962
381802,0.0016163019652565198
381803,0.0023873355445938734
381804,0.7422258296675414
381805,0.0008403019904539398
381806,0.0030703303223412037
381807,0.004929370701423611
381808,0.000979234618624973
381809,0.8016087210995972
381810,0.004243542705862988
381811,0.7797870600045392
381812,0.4094474697737251
381813,0.4233876880236017
381814,0.8413213660503389
381815,0.0011723826967263067
381816,0.6746730585144969
381817,0.0015585489766260375
381818,0.007131120730390504
381819,0.002762960851649128
381820,0.0018162249438466432
381821,0.048050265035835475
381822,0.004836889652757323
381823,0.134524992551349
381824,0.0018725798922666632
381825,0.1115354685475493
381826,0.0070024643696219155
381827,0.0034782729262686587
381828,0.33377811488393977
381829,0.667874519847572
381830,0.6708204599216454
381831,0.0016498807989588362
381832,0.0014502609196431202
381833,0.003657920895698955
381834,0.7828415493769579
381835,0.003244300608911794
381836,0.6484412125628218
381837,0.766169338703741
381838,0.0015806102791254117
381839,0.005780914698865813
381840,0.0013885833572828896
381841,0.0017954510112858076
381842,0.0019353730423699055
381843,0.0010318503040394065
381844,0.7456659899838844
381845,0.7521696400376885
381846,0.0048875910851451316
381847,0.0014531834829829798
381848,0.003034301347643246
381849,0.0514540553197941
381850,0.0031874020374795605
381851,0.0033812891210907746
381852,0.608726267485453
381853,0.04996182592880767
381854,0.001936683715877267
381855,0.8084393744770447
381856,0.002961390295375172
381857,0.0020037715530728116
381858,0.004562330032437623
381859,0.4745221862849927
381860,0.0011886940690452024
381861,0.6098096302362321
381862,0.7842399801427371
381863,0.39818635548222336
381864,0.0009924515195104098
381865,0.008947245020494403
381866,0.7621133637992665
381867,0.002427017057421514
381868,0.002606952159385786
381869,0.0014470683909534358
381870,0.12200041288208557
381871,0.00471831290333485
381872,0.0021272169665235994
381873,0.002865057703768412
381874,0.6499603594683254
381875,0.535063196716857
381876,0.0016878296296013308
381877,0.4175118795312854
381878,0.5567747141393355
381879,0.004048775233391574
381880,0.002352808437854647
381881,0.004577894920464892
381882,0.001685891674329776
381883,0.46291269318326533
381884,0.3056555945337767
381885,0.7467355027276802
381886,0.7810053290222398
381887,0.001713625384676992
381888,0.005614857478957256
381889,0.0020454619347975945
381890,0.003941740692438835
381891,0.09074754060952671
381892,0.0022305603670801765
381893,0.0019039860557594176
381894,0.0017863176092300383
381895,0.019742268348440697
381896,0.6302990614842314
381897,0.01533388522265791
381898,0.6475631743713971
381899,0.3971399264482789
381900,0.754937761106825
381901,0.15323394341854427
381902,0.5489013350483242
381903,0.003874905183512293
381904,0.5382172519468186
381905,0.7090298444702174
381906,0.3048769610479746
381907,0.5909893731661574
381908,0.8213526058899815
381909,0.5069056188779448
381910,0.6536662903260558
381911,0.0021649508610248197
381912,0.7857441786554372
381913,0.001802030417596431
381914,0.36237581326340124
381915,0.7896192969235502
381916,0.05565783562274634
381917,0.002487919974131104
381918,0.0013535092984156
381919,0.6938437043787437
381920,0.32529427551312073
381921,0.6432171775740062
381922,0.0038363476458134348
381923,0.2670230974741715
381924,0.5901245150924381
381925,0.002272792796333928
381926,0.21965358336332141
381927,0.5491652452342342
381928,0.38500222095456754
381929,0.0014370735003429692
381930,0.006378074817464832
381931,0.0019198000489285623
381932,0.6736347215388137
381933,0.007983324181721414
381934,0.1041541997544424
381935,0.8098603112470024
381936,0.776702437659714
381937,0.011909973532553549
381938,0.4422756445302959
381939,0.0019962271250995632
381940,0.23627423938713457
381941,0.0025692153497444605
381942,0.0036733979848197276
381943,0.7386172176867085
381944,0.0934728941219107
381945,0.002369522607114548
381946,0.005590965319547664
381947,0.001876288725840637
381948,0.0008356317434142814
381949,0.009208491914328648
381950,0.7841726070558281
381951,0.46601005569151355
381952,0.001175850893330429
381953,0.6482826419977483
381954,0.023648424768059246
381955,0.8031757337661054
381956,0.0016991032583677053
381957,0.6718060534948208
381958,0.6105926611790877
381959,0.8045318860424633
381960,0.3864615082517576
381961,0.002844401697620834
381962,0.33739747670443754
381963,0.0016991852863979871
381964,0.0017347476910622435
381965,0.007071081246666468
381966,0.0013705470041610183
381967,0.6329341824752623
381968,0.7071749019177149
381969,0.002784880723581967
381970,0.002540161805696647
381971,0.000986341534349328
381972,0.7255983811670573
381973,0.0024960460473155387
381974,0.002657638033157492
381975,0.0034090244100645514
381976,0.001542706750380302
381977,0.8021032111722434
381978,0.0019328540646668464
381979,0.0019653448062386526
381980,0.7964342257468983
381981,0.6414996235555546
381982,0.001764145160406949
381983,0.005701355843520199
381984,0.6925544493151214
381985,0.0027000415073538155
381986,0.01014463325895557
381987,0.6755100353564799
381988,0.0017386446733610983
381989,0.5286643810458279
381990,0.001877762556866766
381991,0.006466897311834135
381992,0.00482336075944046
381993,0.7325511387737225
381994,0.0035160215704197226
381995,0.0006519247815506901
381996,0.004107371661040122
381997,0.003714326993474112
381998,0.002895523798380212
381999,0.753906682897626
382000,0.76479654000447
382001,0.05546958820635502
382002,0.6360674928004342
382003,0.8042435584199581
382004,0.002314223793857361
382005,0.8449117900424017
382006,0.3556296882625372
382007,0.004958457441489828
382008,0.0724914594887857
382009,0.0020448034127866616
382010,0.7249203299307685
382011,0.006833774558188708
382012,0.006695259107731258
382013,0.7978730853897317
382014,0.24840193883181233
382015,0.7312228700797392
382016,0.2552193892560669
382017,0.8576343403851359
382018,0.7876054237038086
382019,0.12114866203508301
382020,0.27050002878986307
382021,0.8118976799166046
382022,0.35447688220863915
382023,0.41683985349075603
382024,0.7743073678673362
382025,0.003882081094728536
382026,0.002316735042922867
382027,0.0012019346639233748
382028,0.0017875934344533941
382029,0.6077425764960537
382030,0.7264828596637114
382031,0.4145055696912886
382032,0.7429209283133148
382033,0.7903569105890083
382034,0.6031951475618818
382035,0.810912083368527
382036,0.001484630841790168
382037,0.000877428333961374
382038,0.0007255764375117444
382039,0.0015428474209712012
382040,0.7271848148288417
382041,0.7224696200140608
382042,0.7540427402515295
382043,0.004640719736770153
382044,0.004692092428816594
382045,0.005774961932538021
382046,0.5254714796693865
382047,0.2542481212398596
382048,0.0017168276371057084
382049,0.0016894229105069304
382050,0.03228889064539447
382051,0.0011275668395478117
382052,0.005653376469179204
382053,0.0012850806567959601
382054,0.001850199961462211
382055,0.019456354334541962
382056,0.0034132464848394338
382057,0.6302293605768606
382058,0.7652425461086073
382059,0.467435849466783
382060,0.0012508823029972096
382061,0.5582921099011988
382062,0.006149214609008675
382063,0.7022879161509794
382064,0.4175830367065277
382065,0.11474561489970926
382066,0.008845445310023054
382067,0.464963268980072
382068,0.7285003228721133
382069,0.2353339413401392
382070,0.5170002945494551
382071,0.002565087617190851
382072,0.004201139848529513
382073,0.004264676774810839
382074,0.0049253382909437435
382075,0.6363172073745834
382076,0.0010217575280661887
382077,0.7539303289548676
382078,0.5649129177698917
382079,0.0007413945928754615
382080,0.7934693314170128
382081,0.6861542379517389
382082,0.004037634861425759
382083,0.7916975063296482
382084,0.7249856230872642
382085,0.8505224982932827
382086,0.8180363375872691
382087,0.002777551352926372
382088,0.6161170234253727
382089,0.6618032355056993
382090,0.4472248211928611
382091,0.0016343455976708305
382092,0.0016462976124459114
382093,0.7341880762770588
382094,0.44869666240849615
382095,0.0016760013136108527
382096,0.7673574473778904
382097,0.8003534222355906
382098,0.5930510576398038
382099,0.7589906453068294
382100,0.7702906621993074
382101,0.6561116264698869
382102,0.5804447118558306
382103,0.30598557980779845
382104,0.0018532854245884435
382105,0.7160426109890418
382106,0.685387826313094
382107,0.003843630132243181
382108,0.0023636966568489196
382109,0.6345322938985242
382110,0.0018425526066881974
382111,0.0027882987078331123
382112,0.703241010189891
382113,0.0019151408704212861
382114,0.0008437415912030606
382115,0.0016924344867168132
382116,0.8191372598740263
382117,0.001972571047429989
382118,0.2106191673281327
382119,0.0011724255221733611
382120,0.8752248186682317
382121,0.7420914824308981
382122,0.8037289078429247
382123,0.0024435745881230676
382124,0.0007859943043551215
382125,0.0008457486626375208
382126,0.00181924645417234
382127,0.0008639822102679615
382128,0.7573149583454019
382129,0.6309692440229107
382130,0.8186586913579287
382131,0.7797084824221063
382132,0.8217037499194231
382133,0.002734491943095008
382134,0.00200785302306305
382135,0.0013832622537601515
382136,0.7630516022744204
382137,0.0010452184123894094
382138,0.003086431529267969
382139,0.0011382917824499246
382140,0.001882949612494083
382141,0.0013535580292060683
382142,0.002744606105444887
382143,0.002827910722119539
382144,0.0018917552669411928
382145,0.024799300630233393
382146,0.6870208466357279
382147,0.0017006967496525555
382148,0.0022177063401242645
382149,0.6704148278976263
382150,0.2724403135965747
382151,0.7717687112543303
382152,0.38074281825825407
382153,0.5825665022400585
382154,0.0020313274607352888
382155,0.0007328149842236455
382156,0.051377424530712826
382157,0.001034564329918152
382158,0.0023641995925031112
382159,0.6876578939955851
382160,0.8318516720211306
382161,0.0016886273501176816
382162,0.572100408296293
382163,0.6577969041403678
382164,0.009668889874641087
382165,0.431626460346285
382166,0.6361882392025864
382167,0.0861510264415279
382168,0.24754537145041838
382169,0.8106896076251834
382170,0.0016516229140329062
382171,0.005148332150516084
382172,0.0010390172294754794
382173,0.6053685567045871
382174,0.007960225089561075
382175,0.0517633505334595
382176,0.0013238701644604069
382177,0.0008098393586851544
382178,0.5289447629869926
382179,0.7285193219870572
382180,0.0008792023647545351
382181,0.003051364824226869
382182,0.0647125906177209
382183,0.0011701112457511667
382184,0.6281505563675529
382185,0.10376309949277397
382186,0.6218864326607597
382187,0.004393656009289948
382188,0.46052581684682564
382189,0.0007420674581027553
382190,0.833248805664992
382191,0.061114151238505235
382192,0.1759174604488487
382193,0.006672940773449085
382194,0.08217804289591556
382195,0.0012366985123664375
382196,0.0013386802438897223
382197,0.002815469570078212
382198,0.06285588796232017
382199,0.10958909699659664
382200,0.004415786537852598
382201,0.0031014689452721245
382202,0.7605023778700811
382203,0.7001694963561383
382204,0.001818398954637373
382205,0.11974820804345461
382206,0.0040537200923718136
382207,0.0016679429913242236
382208,0.675819926038277
382209,0.002681926336776468
382210,0.3731215113573997
382211,0.000692282993405136
382212,0.0022865796520597204
382213,0.0020332819574510747
382214,0.0017659697922053472
382215,0.7664883306160581
382216,0.7479779021621473
382217,0.0028059245231167123
382218,0.0018272769317289092
382219,0.004282761553269244
382220,0.03695907312504759
382221,0.8373620328320653
382222,0.0017642769154913212
382223,0.0025714439501302814
382224,0.007249464088340841
382225,0.5798112500129593
382226,0.7880744439652967
382227,0.772788169052197
382228,0.5787566055710265
382229,0.0028820449749352526
382230,0.35349545937470345
382231,0.002144976735191627
382232,0.8494170800001969
382233,0.8118515736922389
382234,0.0009286513591524544
382235,0.7889443155678904
382236,0.12341542005088876
382237,0.716882535978406
382238,0.0011830227378788576
382239,0.001157560967963201
382240,0.4373057892375422
382241,0.8326728330454807
382242,0.09278096496492788
382243,0.0007580959003890037
382244,0.0020992223441131394
382245,0.7765438070448006
382246,0.6712227069909206
382247,0.7406407293162283
382248,0.015650938071891555
382249,0.18137069002214729
382250,0.8350438941163137
382251,0.3949334887523569
382252,0.693999516435971
382253,0.6352307694339921
382254,0.0006873077337382085
382255,0.004010074185243126
